Timestamp,Facility,Region,Energy_Consumption_kWh,CO2_Emissions_kg,Water_Usage_Liters,Waste_Generated_kg,Renewable_Energy_Percentage,Recycled_Waste_Percentage,Supplier,Fleet_EV_Percentage,Heat_Generation_MWh,Electricity_Generation_MWh
10/04/2024,Vaskiluoto Power Plant,North,3098.37,506.45,52559.84,745.77,95.95,65.0,Oy EL-Ho Oy,65.0,127.01,698.54
10/05/2024,Wartsila Smart Technology Hub,North,4793.3,1469.67,46210.15,451.58,65.0,71.56,Oy EL-Ho Oy,65.0,73.06,957.15
10/06/2024,ABB Vaasa Factory,South,2820.41,3039.71,51662.36,1550.96,65.0,65.0,LEKO Logistics,65.0,175.03,309.44
10/07/2024,Vaasa Logistics Center,East,3195.37,3267.4,57443.05,1078.54,76.87,65.0,Wasaline,65.0,196.39,293.36
10/08/2024,Vaasa Logistics Center,South,1203.07,1581.58,67238.1,1273.09,69.53,66.65,Ahola Transport,65.0,176.95,345.42
10/09/2024,ABB Vaasa Factory,West,5761.02,1168.47,80406.09,689.51,66.43,76.06,Oy EL-Ho Oy,65.0,419.51,835.46
10/10/2024,Vaskiluoto Power Plant,West,3644.24,4366.77,16838.5,417.43,65.0,72.42,Oy EL-Ho Oy,65.0,157.26,595.62
10/11/2024,Wartsila Smart Technology Hub,West,1881.26,2104.96,38332.79,880.15,65.0,65.0,KWH Logistics,65.0,72.11,509.27
10/12/2024,Vaasa Logistics Center,North,9092.16,4100.47,28030.59,1133.42,92.25,65.0,Ahola Transport,65.0,385.33,356.0
10/13/2024,Kivihaka Distribution Center,South,6590.38,1066.02,58803.58,1779.87,65.0,69.41,Ahola Transport,65.0,125.77,775.78
10/14/2024,ABB Vaasa Factory,West,1067.9,1216.14,81112.03,1450.53,65.0,65.0,LEKO Logistics,65.0,223.05,108.68
10/15/2024,Wartsila Smart Technology Hub,South,4111.06,3382.43,59694.49,821.52,65.0,66.76,LEKO Logistics,65.0,338.92,340.78
10/16/2024,Wartsila Smart Technology Hub,West,6267.75,4530.76,22583.26,1503.03,79.51,65.0,Oy EL-Ho Oy,65.0,215.28,498.19
10/17/2024,Vaskiluoto Power Plant,West,8460.27,1924.82,36149.0,1072.17,82.26,83.78,Oy EL-Ho Oy,69.27,460.04,883.95
10/18/2024,Kivihaka Distribution Center,West,2777.97,3016.82,17894.89,1407.38,76.35,65.0,Wasaline,65.0,331.81,401.16
10/19/2024,ABB Vaasa Factory,South,1524.13,3222.04,80679.44,551.3,65.0,65.0,Ahola Transport,65.0,479.21,602.87
10/20/2024,ABB Vaasa Factory,North,7728.56,1103.06,55959.18,944.81,71.83,87.09,Ahola Transport,65.0,459.89,650.43
10/21/2024,ABB Vaasa Factory,West,5773.77,2462.74,44020.33,1906.42,65.0,65.0,Oy EL-Ho Oy,84.08,134.64,694.0
10/22/2024,ABB Vaasa Factory,North,4471.19,3369.59,29725.27,1639.18,70.05,65.0,Ahola Transport,70.09,323.92,977.52
10/23/2024,Wartsila Smart Technology Hub,East,3025.91,3111.23,75963.16,1664.51,65.0,65.0,Ahola Transport,83.01,134.69,691.23
10/24/2024,Kivihaka Distribution Center,West,8165.33,686.24,38563.8,773.16,71.75,75.51,KWH Logistics,65.0,246.54,300.23
10/25/2024,Vaskiluoto Power Plant,South,2967.46,2491.05,11042.0,1262.89,89.36,69.05,Ahola Transport,65.0,217.94,693.63
10/26/2024,Vaasa Logistics Center,North,7255.59,4460.98,19311.23,1765.97,73.74,76.88,LEKO Logistics,65.0,199.99,168.25
10/27/2024,Wartsila Smart Technology Hub,North,5400.36,3700.44,77676.62,1809.21,65.0,65.0,Ahola Transport,65.0,390.72,146.15
10/28/2024,Vaskiluoto Power Plant,East,2175.28,2752.32,73244.85,1126.83,65.0,65.0,Oy EL-Ho Oy,65.0,278.78,655.36
10/29/2024,ABB Vaasa Factory,West,7730.49,629.54,14050.04,1559.69,66.2,65.0,Oy EL-Ho Oy,65.0,386.79,884.13
10/30/2024,Vaasa Logistics Center,South,7926.97,4291.63,21553.48,909.52,65.0,65.0,Oy EL-Ho Oy,65.0,135.62,360.78
10/31/2024,Kivihaka Distribution Center,North,6197.46,3725.08,60348.39,1245.48,65.0,65.0,Oy EL-Ho Oy,65.0,496.71,793.7
11/01/2024,Wartsila Smart Technology Hub,West,1548.66,571.81,56040.84,224.49,68.79,74.16,Ahola Transport,65.0,405.4,741.24
11/02/2024,Wartsila Smart Technology Hub,West,7930.94,3913.31,29556.38,252.99,71.32,65.0,KWH Logistics,77.26,287.25,963.55
11/03/2024,Wartsila Smart Technology Hub,South,1912.06,4396.85,20593.16,1168.97,93.28,70.78,Ahola Transport,65.0,344.7,498.52
11/04/2024,Vaskiluoto Power Plant,South,5542.83,3602.06,81423.88,689.78,67.34,68.88,LEKO Logistics,66.46,128.65,443.36
11/05/2024,Kivihaka Distribution Center,East,3279.58,4755.51,55121.34,262.29,65.0,86.99,Ahola Transport,65.0,357.23,466.94
11/06/2024,Vaskiluoto Power Plant,East,8933.14,3908.41,48696.25,601.91,65.0,78.49,Oy EL-Ho Oy,65.0,303.81,240.0
11/07/2024,ABB Vaasa Factory,South,2263.18,4120.99,43875.16,778.66,65.0,79.23,Ahola Transport,65.0,391.99,202.19
11/08/2024,Wartsila Smart Technology Hub,North,6291.99,3925.77,38144.24,225.71,79.53,65.0,Oy EL-Ho Oy,81.78,84.9,984.34
11/09/2024,Kivihaka Distribution Center,South,5519.8,549.24,84485.86,216.25,65.0,65.0,KWH Logistics,65.0,243.89,655.68
11/10/2024,Wartsila Smart Technology Hub,North,5623.78,3683.56,49502.31,1798.47,93.12,65.0,LEKO Logistics,65.0,114.44,124.9
11/11/2024,Wartsila Smart Technology Hub,West,6840.21,1301.83,51029.91,468.69,65.0,65.0,Ahola Transport,65.0,227.28,263.23
11/12/2024,Vaskiluoto Power Plant,East,7708.57,4348.47,53013.51,1755.43,67.3,68.36,Ahola Transport,77.74,285.48,444.79
11/13/2024,ABB Vaasa Factory,South,8761.55,3436.76,61638.59,423.14,65.0,69.75,Ahola Transport,65.0,331.95,597.57
11/14/2024,Vaasa Logistics Center,East,4241.61,2855.18,68356.94,300.17,65.0,68.71,Oy EL-Ho Oy,75.13,364.19,237.43
11/15/2024,Wartsila Smart Technology Hub,East,1273.14,4745.65,40172.52,221.33,65.0,65.0,LEKO Logistics,74.0,489.68,269.93
11/16/2024,ABB Vaasa Factory,North,2658.32,4374.87,26147.49,1595.97,65.0,83.96,LEKO Logistics,76.4,134.73,651.71
11/17/2024,Vaasa Logistics Center,East,2345.15,2950.91,14144.43,1019.94,65.0,65.0,Ahola Transport,65.0,98.92,120.3
11/18/2024,Vaasa Logistics Center,South,8593.71,2602.38,12048.13,965.82,65.0,76.39,Wasaline,65.0,457.74,615.27
11/19/2024,Vaasa Logistics Center,East,4175.6,2177.93,26232.5,1492.41,65.0,65.0,Ahola Transport,65.0,325.1,304.37
11/20/2024,Vaasa Logistics Center,North,2733.03,3204.91,24604.39,1151.06,84.44,75.19,Ahola Transport,65.0,410.69,690.91
11/21/2024,ABB Vaasa Factory,East,7929.79,2698.21,66181.98,1920.37,65.0,65.0,Wasaline,65.0,127.11,199.86
11/22/2024,Kivihaka Distribution Center,East,1418.1,3066.62,56150.62,1250.73,65.0,65.0,LEKO Logistics,65.0,428.57,502.87
11/23/2024,Vaskiluoto Power Plant,West,8452.9,1041.19,51559.06,345.97,68.37,65.6,Oy EL-Ho Oy,71.63,70.69,154.84
11/24/2024,Vaasa Logistics Center,North,8338.14,2161.69,67899.39,864.61,74.63,65.0,Wasaline,65.0,95.42,717.33
11/25/2024,ABB Vaasa Factory,East,4971.22,4455.66,63561.31,710.04,65.0,65.0,KWH Logistics,65.0,353.18,662.98
11/26/2024,Vaskiluoto Power Plant,East,9528.77,1120.86,82812.5,1926.96,65.0,65.0,KWH Logistics,67.24,421.79,493.62
11/27/2024,Vaasa Logistics Center,North,3305.8,3495.19,85114.39,834.39,86.2,65.0,LEKO Logistics,78.45,378.06,946.74
11/28/2024,Vaskiluoto Power Plant,North,3462.05,2069.76,79380.37,862.42,83.58,65.0,KWH Logistics,65.0,275.04,691.67
11/29/2024,ABB Vaasa Factory,East,4689.65,856.01,74867.41,560.22,80.17,65.0,KWH Logistics,80.22,367.08,930.46
11/30/2024,Wartsila Smart Technology Hub,West,6147.81,1697.06,55794.64,986.98,87.13,72.6,LEKO Logistics,65.0,157.99,865.95
12/01/2024,Vaskiluoto Power Plant,South,2705.21,1979.94,47008.51,1651.78,65.0,65.0,KWH Logistics,65.0,347.07,728.94
12/02/2024,Vaskiluoto Power Plant,West,5634.32,4045.64,21331.37,213.06,65.0,65.0,KWH Logistics,65.0,150.47,658.07
12/03/2024,Wartsila Smart Technology Hub,North,8014.64,2081.57,36706.06,1786.82,65.0,65.0,Ahola Transport,65.0,137.93,959.97
12/04/2024,Wartsila Smart Technology Hub,West,8475.98,4607.12,42313.64,1883.55,65.0,65.0,Wasaline,65.0,206.98,786.9
12/05/2024,ABB Vaasa Factory,West,5058.88,995.15,44272.0,958.12,74.91,65.0,KWH Logistics,65.0,140.72,948.75
12/06/2024,Wartsila Smart Technology Hub,West,9009.15,3229.81,50610.44,835.57,69.72,65.0,KWH Logistics,65.7,486.42,394.45
12/07/2024,Vaasa Logistics Center,West,3438.97,4162.31,35847.49,1046.87,72.44,65.0,Oy EL-Ho Oy,65.0,323.75,944.39
12/08/2024,Wartsila Smart Technology Hub,West,6099.42,2758.99,35310.96,240.01,74.63,65.0,KWH Logistics,65.0,322.19,111.52
12/09/2024,Vaskiluoto Power Plant,East,8629.44,988.74,81567.21,699.69,65.0,71.13,Wasaline,65.0,198.5,734.87
12/10/2024,Vaskiluoto Power Plant,East,7661.4,2093.18,87549.73,1626.25,67.42,65.0,Ahola Transport,71.79,141.56,895.16
12/11/2024,Wartsila Smart Technology Hub,West,5028.01,876.39,36959.23,703.53,65.0,65.0,KWH Logistics,65.0,84.02,280.5
12/12/2024,Kivihaka Distribution Center,West,7106.11,3369.51,33366.82,657.25,65.0,78.98,KWH Logistics,65.0,378.51,829.7
12/13/2024,ABB Vaasa Factory,North,8989.15,1811.11,24934.35,1542.82,65.0,65.0,Ahola Transport,65.0,181.83,771.21
12/14/2024,Vaskiluoto Power Plant,East,7929.27,1717.21,52154.9,1419.3,81.2,66.7,Ahola Transport,73.8,385.45,613.61
12/15/2024,ABB Vaasa Factory,South,2811.99,2907.36,43322.29,721.93,87.52,65.0,LEKO Logistics,65.0,446.51,806.36
12/16/2024,Vaasa Logistics Center,East,1957.33,2957.86,12104.09,1251.06,85.69,67.02,KWH Logistics,65.0,441.49,966.77
12/17/2024,Vaskiluoto Power Plant,West,9258.81,1050.81,73760.06,1026.54,67.02,65.0,Oy EL-Ho Oy,65.0,274.59,886.02
12/18/2024,Kivihaka Distribution Center,West,1427.07,4479.2,84293.38,620.82,71.23,65.0,Wasaline,65.0,218.21,568.18
12/19/2024,Vaasa Logistics Center,East,2233.31,3202.11,73824.48,244.37,71.49,65.0,Oy EL-Ho Oy,67.54,382.83,937.28
12/20/2024,Kivihaka Distribution Center,North,7301.43,1722.86,70517.54,1160.86,86.07,78.77,Ahola Transport,65.0,246.4,654.27
12/21/2024,Wartsila Smart Technology Hub,North,4476.05,2163.82,53491.67,551.94,65.0,65.0,Wasaline,65.0,388.89,797.36
12/22/2024,Vaskiluoto Power Plant,West,5635.85,523.45,81743.73,1333.87,65.0,65.0,LEKO Logistics,65.0,88.39,525.98
12/23/2024,Kivihaka Distribution Center,South,4807.26,1429.67,41734.78,1580.61,65.0,65.0,Wasaline,65.0,204.89,758.21
12/24/2024,Wartsila Smart Technology Hub,South,8073.24,4573.2,55346.61,1872.85,77.87,65.0,Oy EL-Ho Oy,65.0,288.41,970.41
12/25/2024,Vaskiluoto Power Plant,West,3359.91,4295.01,79353.99,1271.23,65.0,65.0,KWH Logistics,72.15,226.69,853.28
12/26/2024,Vaasa Logistics Center,North,4226.02,3936.4,25362.02,1666.62,94.51,65.0,KWH Logistics,65.0,377.16,475.36
12/27/2024,Wartsila Smart Technology Hub,West,8808.59,4650.01,18134.85,785.11,78.28,65.0,Ahola Transport,65.0,334.61,243.23
12/28/2024,Vaskiluoto Power Plant,West,4994.26,1459.83,53758.97,1595.57,73.65,65.0,Ahola Transport,78.82,202.3,126.97
12/29/2024,Vaasa Logistics Center,East,3372.33,3554.34,78846.96,372.63,65.0,65.0,KWH Logistics,65.0,413.91,171.31
12/30/2024,ABB Vaasa Factory,West,6749.76,2459.73,25464.98,883.86,71.03,65.0,LEKO Logistics,71.52,309.81,938.22
12/31/2024,Vaasa Logistics Center,East,2891.95,1032.23,50936.87,1091.78,78.43,65.0,Ahola Transport,71.6,360.9,176.01
01/01/2025,ABB Vaasa Factory,West,3433.8,4038.49,72960.82,499.24,85.21,65.0,KWH Logistics,65.0,339.95,396.67
01/02/2025,Vaskiluoto Power Plant,West,8271.38,1728.57,34512.03,810.64,65.0,65.0,KWH Logistics,83.66,142.9,770.51
01/03/2025,ABB Vaasa Factory,North,8627.9,2457.4,62972.55,1512.68,90.77,75.61,Ahola Transport,65.0,323.51,979.2
01/04/2025,Kivihaka Distribution Center,West,4672.01,3111.12,10930.91,490.8,65.0,67.42,Oy EL-Ho Oy,65.0,200.65,611.53
01/05/2025,Wartsila Smart Technology Hub,North,4084.53,1535.55,65325.62,1486.39,65.0,65.0,Ahola Transport,65.0,101.28,928.83
01/06/2025,Vaasa Logistics Center,East,5513.8,2712.72,47393.84,1455.92,65.0,76.28,Ahola Transport,65.0,252.32,903.6
01/07/2025,Vaasa Logistics Center,South,4868.08,1842.98,27583.05,579.32,88.48,78.82,Wasaline,65.0,110.21,660.72
01/08/2025,Vaskiluoto Power Plant,East,8714.31,2963.39,44249.11,1123.77,65.0,65.0,Ahola Transport,65.0,150.96,117.81
01/09/2025,Wartsila Smart Technology Hub,West,4528.8,3351.95,36745.72,1715.63,65.0,74.39,LEKO Logistics,79.38,208.09,291.23
01/10/2025,Kivihaka Distribution Center,West,5612.68,4458.32,56508.02,1126.44,83.68,65.0,Ahola Transport,65.0,91.67,559.52
01/11/2025,ABB Vaasa Factory,South,7627.45,878.75,14171.31,1447.41,92.9,87.92,Oy EL-Ho Oy,65.0,465.24,203.25
01/12/2025,Vaskiluoto Power Plant,West,8284.42,1890.81,53652.83,1560.61,65.0,65.0,Ahola Transport,65.0,63.54,286.2
01/13/2025,ABB Vaasa Factory,South,7293.33,1011.46,70142.58,636.37,65.0,65.0,Ahola Transport,65.0,188.28,820.32
01/14/2025,ABB Vaasa Factory,South,5457.4,2800.02,10829.12,457.37,65.0,65.0,LEKO Logistics,65.0,121.32,270.89
01/15/2025,Wartsila Smart Technology Hub,North,6304.19,2760.59,27253.72,409.68,66.23,65.0,Ahola Transport,65.0,125.87,706.66
01/16/2025,Kivihaka Distribution Center,East,8724.76,1014.83,36356.75,735.73,73.75,65.0,KWH Logistics,65.0,475.73,635.69
01/17/2025,Vaasa Logistics Center,East,5104.5,1417.62,19101.92,410.16,65.0,65.0,Ahola Transport,74.64,56.1,589.79
01/18/2025,Wartsila Smart Technology Hub,South,6032.72,2679.12,49593.89,744.54,65.0,65.0,Oy EL-Ho Oy,74.05,332.49,348.45
01/19/2025,ABB Vaasa Factory,North,3847.31,4675.01,64137.8,1739.02,65.0,65.0,KWH Logistics,72.73,420.82,278.32
01/20/2025,ABB Vaasa Factory,East,5007.79,1053.27,76471.23,811.12,65.0,73.22,Oy EL-Ho Oy,65.0,113.59,416.48
01/21/2025,Kivihaka Distribution Center,South,8804.75,2400.09,22811.54,619.46,97.36,65.0,KWH Logistics,83.68,282.06,508.26
