Timestamp,Facility,Region,Energy_Consumption_kWh,CO2_Emissions_kg,Water_Usage_Liters,Waste_Generated_kg,Renewable_Energy_Percentage,Recycled_Waste_Percentage,Supplier,Fleet_EV_Percentage,Heat_Generation_MWh,Electricity_Generation_MWh
10/06/2024,Kivihaka Distribution Center,North,1390.61,4081.94,26540.32,510.41,32.77,63.61,Ahola Transport,80.19,201.39,818.24
10/07/2024,Vaskiluoto Power Plant,East,2429.72,1263.85,93399.22,1080.67,10.17,29.92,Wasaline,91.16,289.98,566.82
10/08/2024,Vaskiluoto Power Plant,South,6305.85,1287.41,72559.5,391.96,26.9,92.57,KWH Logistics,27.88,431.97,688.87
10/09/2024,ABB Vaasa Factory,South,5530.3,1345.83,85178.99,659.63,18.88,26.12,Wasaline,70.73,369.74,797.49
10/10/2024,Vaasa Logistics Center,East,4181.85,555.29,16111.69,968.37,96.72,84.22,Ahola Transport,99.43,124.49,207.45
10/11/2024,Vaasa Logistics Center,North,4744.87,1033.74,99415.99,1719.62,39.3,14.44,Ahola Transport,74.21,385.52,363.37
10/12/2024,Vaasa Logistics Center,West,5403.71,812.97,96715.69,972.3,37.43,74.53,KWH Logistics,92.42,62.2,583.42
10/13/2024,Vaasa Logistics Center,East,7454.08,1043.01,87556.9,1236.2,96.11,51.37,KWH Logistics,52.0,341.41,241.39
10/14/2024,Vaskiluoto Power Plant,North,1099.11,3057.94,31754.61,805.21,92.54,17.66,LEKO Logistics,38.42,377.49,424.54
10/15/2024,Wartsila Smart Technology Hub,North,8829.29,955.99,77593.75,535.04,12.72,13.95,LEKO Logistics,89.16,245.37,384.76
10/16/2024,Vaskiluoto Power Plant,North,3818.02,1716.52,43019.98,1316.0,27.47,61.98,KWH Logistics,96.93,153.51,275.88
10/17/2024,Vaskiluoto Power Plant,North,2125.03,1921.31,46751.45,1024.57,38.07,71.98,Wasaline,7.37,282.27,429.29
10/18/2024,Vaskiluoto Power Plant,North,6919.65,2191.11,47976.37,341.35,97.87,32.38,LEKO Logistics,38.88,324.93,477.66
10/19/2024,Kivihaka Distribution Center,East,7725.85,3327.5,24146.12,987.48,77.01,97.21,Wasaline,76.43,120.91,512.3
10/20/2024,Wartsila Smart Technology Hub,West,3741.44,1714.22,82864.0,1016.19,88.06,59.51,Wasaline,80.92,163.56,948.66
10/21/2024,Vaskiluoto Power Plant,South,5105.37,2160.06,71336.89,1609.25,11.36,85.1,LEKO Logistics,85.18,297.92,166.23
10/22/2024,Vaasa Logistics Center,West,2182.05,2716.85,97203.23,563.97,43.26,31.22,KWH Logistics,87.0,256.42,109.19
10/23/2024,ABB Vaasa Factory,North,3298.05,3832.51,84991.82,1519.2,59.4,35.85,Ahola Transport,77.03,162.65,427.07
10/24/2024,Vaskiluoto Power Plant,West,4303.23,1326.22,64254.88,931.53,14.69,43.26,Ahola Transport,85.98,93.11,397.85
10/25/2024,Vaasa Logistics Center,South,7731.43,3540.64,78229.0,880.68,9.43,75.66,Wasaline,10.59,69.46,268.66
10/26/2024,ABB Vaasa Factory,East,6048.25,3438.99,40533.53,616.37,82.42,57.45,LEKO Logistics,8.88,320.29,109.55
10/27/2024,Wartsila Smart Technology Hub,West,1655.12,2990.63,97929.58,1523.84,12.2,53.36,LEKO Logistics,60.39,53.19,655.51
10/28/2024,Wartsila Smart Technology Hub,South,1167.84,1838.75,68927.73,1188.01,84.28,40.56,Wasaline,20.17,459.73,269.93
10/29/2024,Wartsila Smart Technology Hub,East,1341.54,2581.52,56963.82,828.08,7.58,38.04,Ahola Transport,41.11,392.0,752.54
10/30/2024,Vaskiluoto Power Plant,East,2865.41,1195.04,29073.83,1232.18,13.08,56.9,Wasaline,40.53,123.55,261.62
10/31/2024,Vaasa Logistics Center,North,6629.32,605.1,50590.23,989.18,9.5,21.46,Oy EL-Ho Oy,35.08,325.4,880.79
11/01/2024,ABB Vaasa Factory,East,5659.91,3895.98,76335.68,1245.27,17.15,98.28,LEKO Logistics,20.57,223.62,733.28
11/02/2024,ABB Vaasa Factory,South,4356.85,4272.0,22965.41,1649.97,76.79,36.32,KWH Logistics,35.05,151.96,577.35
11/03/2024,Vaasa Logistics Center,South,4665.04,1000.02,52716.85,1358.21,59.65,98.65,Ahola Transport,63.83,136.06,646.95
11/04/2024,Wartsila Smart Technology Hub,East,4267.61,680.54,75094.98,621.88,86.31,11.84,Ahola Transport,63.39,303.59,107.92
11/05/2024,Vaasa Logistics Center,South,3855.46,493.38,96019.52,1137.76,63.01,73.74,Oy EL-Ho Oy,34.7,117.42,323.41
11/06/2024,Wartsila Smart Technology Hub,East,3412.56,824.62,47604.28,727.26,27.67,89.25,Wasaline,94.05,385.39,326.76
11/07/2024,Kivihaka Distribution Center,East,6048.28,4232.82,34350.84,1186.35,32.07,37.0,Oy EL-Ho Oy,8.05,280.17,372.79
11/08/2024,Vaskiluoto Power Plant,West,5410.2,2546.05,66077.03,1157.24,80.15,9.66,Oy EL-Ho Oy,91.71,94.63,463.58
11/09/2024,Vaskiluoto Power Plant,South,7415.42,676.87,42051.91,1071.29,87.02,16.24,Ahola Transport,46.27,494.05,550.52
11/10/2024,Vaskiluoto Power Plant,West,8202.99,2315.98,43028.48,563.12,59.03,42.49,KWH Logistics,90.8,343.74,287.6
11/11/2024,Wartsila Smart Technology Hub,South,2264.63,653.52,13419.79,598.25,23.53,63.39,Wasaline,22.39,372.25,484.05
11/12/2024,Wartsila Smart Technology Hub,South,5801.04,4293.39,74623.17,1059.49,72.27,14.04,LEKO Logistics,55.9,470.53,839.79
11/13/2024,ABB Vaasa Factory,West,1936.69,3617.04,19409.09,939.83,90.96,37.36,KWH Logistics,84.19,268.32,977.45
11/14/2024,Vaasa Logistics Center,East,4115.48,609.5,91896.14,318.4,98.25,17.74,LEKO Logistics,28.7,308.85,408.28
11/15/2024,ABB Vaasa Factory,North,4958.69,4263.84,21805.26,1781.52,27.06,90.57,KWH Logistics,78.48,376.72,508.56
11/16/2024,ABB Vaasa Factory,South,5575.95,3092.31,88590.22,1632.93,35.1,64.29,KWH Logistics,48.71,469.48,787.12
11/17/2024,Kivihaka Distribution Center,West,3889.5,3983.16,73892.93,500.58,11.18,6.28,Wasaline,91.42,138.43,812.28
11/18/2024,Vaasa Logistics Center,West,8694.3,4155.58,81896.71,1387.97,9.65,45.13,LEKO Logistics,41.28,259.91,859.52
11/19/2024,Vaasa Logistics Center,East,3237.84,2713.24,97651.11,1101.06,67.52,79.57,KWH Logistics,25.55,459.16,791.18
11/20/2024,Vaskiluoto Power Plant,West,8389.37,3521.59,78528.69,658.43,79.63,51.42,LEKO Logistics,17.91,92.16,861.31
11/21/2024,Vaskiluoto Power Plant,South,2217.26,4279.76,95817.13,749.91,18.81,9.51,KWH Logistics,52.83,250.13,592.92
11/22/2024,Vaskiluoto Power Plant,North,1323.22,3171.8,56186.28,1217.47,34.05,62.13,LEKO Logistics,32.74,448.38,843.18
11/23/2024,Kivihaka Distribution Center,West,2808.2,1251.52,56212.74,1027.64,90.88,40.97,Wasaline,71.05,387.93,445.93
11/24/2024,ABB Vaasa Factory,North,4730.5,815.33,24199.85,941.11,43.91,51.02,LEKO Logistics,94.71,97.59,338.89
11/25/2024,ABB Vaasa Factory,South,2480.84,2406.31,72840.95,782.85,91.84,37.34,Ahola Transport,98.25,432.73,409.68
11/26/2024,Kivihaka Distribution Center,West,7415.58,3539.23,21917.69,1084.63,56.41,34.56,Ahola Transport,86.25,181.78,699.56
11/27/2024,Vaskiluoto Power Plant,East,7043.27,2872.87,79287.86,1471.91,90.06,79.33,Ahola Transport,72.25,140.97,117.56
11/28/2024,Wartsila Smart Technology Hub,West,6531.05,3834.63,56273.67,589.34,95.88,78.47,KWH Logistics,79.2,367.91,198.44
11/29/2024,Vaskiluoto Power Plant,West,4688.99,2930.69,32640.02,597.18,85.19,80.72,KWH Logistics,74.86,160.76,828.29
11/30/2024,ABB Vaasa Factory,West,4481.56,3613.11,87692.3,350.85,62.99,45.77,Ahola Transport,65.33,336.43,124.35
12/01/2024,Vaasa Logistics Center,East,6793.58,634.57,24880.95,1278.69,41.25,57.71,KWH Logistics,9.93,398.48,741.19
12/02/2024,ABB Vaasa Factory,West,1104.66,1349.6,45400.34,1716.56,50.17,79.48,Wasaline,66.73,314.81,316.91
12/03/2024,Vaskiluoto Power Plant,East,3907.82,3462.09,40459.5,1230.97,29.46,29.66,Wasaline,69.84,363.0,835.83
12/04/2024,Wartsila Smart Technology Hub,West,1009.54,3514.37,40084.04,555.59,90.41,54.61,LEKO Logistics,48.39,375.3,616.44
12/05/2024,Vaskiluoto Power Plant,North,1166.25,1210.22,16516.85,1303.81,94.98,32.12,Wasaline,29.13,399.83,127.12
12/06/2024,ABB Vaasa Factory,South,6980.28,559.51,98418.3,417.26,69.59,66.38,LEKO Logistics,25.91,265.61,228.26
12/07/2024,Vaasa Logistics Center,North,4625.57,3670.85,86235.26,708.15,97.71,92.24,LEKO Logistics,48.69,103.35,553.81
12/08/2024,Vaskiluoto Power Plant,East,2719.69,3886.35,74011.04,725.93,16.11,98.06,Ahola Transport,62.61,140.32,971.41
12/09/2024,Vaskiluoto Power Plant,East,1833.57,1785.56,85333.34,1293.45,70.37,63.19,Ahola Transport,50.78,404.55,400.6
12/10/2024,ABB Vaasa Factory,West,5065.13,1786.66,13978.34,850.62,15.48,69.98,KWH Logistics,51.43,375.39,251.04
12/11/2024,Kivihaka Distribution Center,East,4051.24,1466.8,90856.23,721.5,79.72,31.45,Wasaline,18.14,481.15,610.17
12/12/2024,Kivihaka Distribution Center,South,4060.08,1116.38,92174.33,1705.56,63.38,54.2,Wasaline,26.17,149.8,247.48
12/13/2024,Vaskiluoto Power Plant,North,6270.2,1740.48,33055.51,585.17,8.8,48.25,Wasaline,79.22,87.8,679.46
12/14/2024,Wartsila Smart Technology Hub,North,8201.91,518.34,73013.48,982.55,90.92,26.99,Ahola Transport,30.89,327.13,194.01
12/15/2024,Kivihaka Distribution Center,North,3873.5,2406.43,50909.62,387.66,48.95,30.8,Wasaline,12.24,132.66,140.22
12/16/2024,Wartsila Smart Technology Hub,West,8858.05,2494.11,93672.01,272.59,59.52,31.01,Ahola Transport,27.15,419.27,368.48
12/17/2024,Wartsila Smart Technology Hub,North,7385.64,2258.28,51672.97,1431.42,31.58,84.24,Oy EL-Ho Oy,21.48,377.54,354.26
12/18/2024,Vaskiluoto Power Plant,North,1411.36,3147.96,91385.21,1182.47,71.91,69.17,Oy EL-Ho Oy,89.82,399.97,812.27
12/19/2024,ABB Vaasa Factory,South,8331.24,895.93,43645.81,373.71,30.09,23.91,Wasaline,68.25,354.36,656.83
12/20/2024,Vaskiluoto Power Plant,East,1381.83,3759.16,52680.0,1268.87,50.81,49.13,LEKO Logistics,10.48,145.06,241.22
12/21/2024,Kivihaka Distribution Center,South,6336.7,1865.18,62821.18,728.35,15.29,61.24,KWH Logistics,80.78,244.47,832.18
12/22/2024,ABB Vaasa Factory,West,5867.08,3188.3,26705.95,440.4,74.69,57.75,KWH Logistics,32.81,116.43,270.17
12/23/2024,Vaskiluoto Power Plant,East,2395.4,2823.3,86697.0,713.15,32.26,24.16,Ahola Transport,41.03,393.58,118.78
12/24/2024,ABB Vaasa Factory,East,8874.52,3834.13,90006.22,1032.61,34.07,77.25,Oy EL-Ho Oy,43.74,60.75,965.71
12/25/2024,Kivihaka Distribution Center,North,8046.35,901.62,61612.22,638.96,35.56,69.57,Oy EL-Ho Oy,35.05,346.16,521.0
12/26/2024,Vaskiluoto Power Plant,South,8363.14,871.09,23043.89,1493.61,92.64,32.1,Wasaline,91.81,128.23,405.62
12/27/2024,ABB Vaasa Factory,East,8294.02,2405.97,25340.05,1229.86,31.56,31.73,KWH Logistics,60.08,453.67,297.43
12/28/2024,Vaasa Logistics Center,South,3162.82,3779.67,59708.36,1676.03,33.55,18.22,Wasaline,12.33,96.4,677.39
12/29/2024,Vaskiluoto Power Plant,East,6253.42,3827.24,89652.94,1587.7,65.11,13.54,Ahola Transport,65.45,469.07,321.51
12/30/2024,Kivihaka Distribution Center,West,6691.73,1212.5,39612.81,412.72,96.09,36.19,Oy EL-Ho Oy,60.91,243.86,583.92
12/31/2024,Kivihaka Distribution Center,East,2396.28,3592.16,48799.41,207.04,31.1,24.51,Oy EL-Ho Oy,40.94,284.53,609.04
01/01/2025,Vaasa Logistics Center,North,982.63,1142.38,96647.75,1567.35,83.23,69.88,Wasaline,45.0,405.01,727.95
01/02/2025,Vaskiluoto Power Plant,West,2872.71,1013.53,94098.29,1622.82,70.15,20.63,KWH Logistics,32.73,173.38,710.53
01/03/2025,Kivihaka Distribution Center,South,5583.4,1142.63,16198.64,1436.32,52.24,20.99,Oy EL-Ho Oy,62.96,266.54,902.62
01/04/2025,Wartsila Smart Technology Hub,North,3573.27,572.43,25548.93,895.69,76.62,28.88,Oy EL-Ho Oy,25.45,398.86,959.24
01/05/2025,ABB Vaasa Factory,West,7301.35,4109.11,81782.99,550.58,99.39,93.05,LEKO Logistics,85.63,260.3,751.62
01/06/2025,Vaasa Logistics Center,North,8226.94,1751.56,65891.43,1341.39,66.43,48.08,Wasaline,29.89,417.71,428.87
01/07/2025,Kivihaka Distribution Center,North,7286.42,2816.75,96999.45,1001.55,71.3,22.59,KWH Logistics,29.18,61.31,545.92
01/08/2025,Vaasa Logistics Center,East,5934.96,2114.06,20523.59,452.05,48.01,10.55,Oy EL-Ho Oy,71.74,343.22,306.05
01/09/2025,Kivihaka Distribution Center,East,1648.99,3271.58,87825.88,1591.05,27.48,17.03,LEKO Logistics,59.94,147.19,654.45
01/10/2025,Vaskiluoto Power Plant,North,8297.21,2547.76,78099.47,1437.66,88.28,92.09,Ahola Transport,62.5,329.68,922.3
01/11/2025,Kivihaka Distribution Center,West,2482.77,1224.05,50774.71,278.11,50.63,8.83,Ahola Transport,41.17,120.46,460.27
01/12/2025,Wartsila Smart Technology Hub,West,7993.67,3886.73,37453.46,1033.7,85.94,24.0,Oy EL-Ho Oy,91.15,332.83,128.06
01/13/2025,ABB Vaasa Factory,East,5839.79,1507.93,70584.83,1280.15,78.65,80.38,Wasaline,34.57,443.16,507.44
01/14/2025,Kivihaka Distribution Center,West,3415.55,1983.06,26699.9,564.78,31.3,80.76,KWH Logistics,70.02,105.77,193.79
01/15/2025,Wartsila Smart Technology Hub,East,1559.01,1162.35,40971.33,1226.15,63.09,28.41,Ahola Transport,77.19,231.73,610.77
01/16/2025,Vaskiluoto Power Plant,North,4715.86,1689.07,33518.44,1159.96,78.61,13.88,Ahola Transport,31.23,202.06,299.8
01/17/2025,ABB Vaasa Factory,West,4396.24,2379.12,88472.26,1768.84,31.52,63.53,Wasaline,6.2,269.45,146.89
01/18/2025,Kivihaka Distribution Center,West,3089.77,3313.53,29376.23,1013.27,25.31,85.08,Wasaline,19.77,294.97,173.05
01/19/2025,Vaasa Logistics Center,North,5629.65,4114.54,62747.11,528.43,57.74,96.82,KWH Logistics,59.2,371.53,774.46
01/20/2025,ABB Vaasa Factory,North,3272.03,2248.83,62701.27,263.38,98.49,61.08,Wasaline,38.85,208.66,978.15
01/21/2025,Kivihaka Distribution Center,South,3812.37,2215.19,35144.68,1295.01,5.66,28.89,KWH Logistics,8.62,104.84,882.01
