Timestamp,Facility,Region,Energy_Consumption_kWh,CO2_Emissions_kg,Water_Usage_Liters,Waste_Generated_kg,Renewable_Energy_Percentage,Recycled_Waste_Percentage,Supplier,Fleet_EV_Percentage,Heat_Generation_MWh,Electricity_Generation_MWh
10/04/2024,Vaskiluoto Power Plant,North,3797.35,603.39,62890.46,893.18,46.23,20.2,Oy EL-Ho Oy,31.45,127.01,698.54
10/05/2024,Wartsila Smart Technology Hub,North,5695.28,1788.61,53332.27,510.94,20.61,25.89,Oy EL-Ho Oy,10.37,73.06,957.15
10/06/2024,ABB Vaasa Factory,South,3221.46,3601.15,59174.88,1756.49,22.82,11.11,LEKO Logistics,22.47,175.03,309.44
10/07/2024,Vaasa Logistics Center,East,3873.91,3986.48,66550.84,1291.43,33.58,17.45,Wasaline,20.14,196.39,293.36
10/08/2024,Vaasa Logistics Center,South,1407.62,1790.82,81959.15,1440.01,39.31,26.61,Ahola Transport,18.75,176.95,345.42
10/09/2024,ABB Vaasa Factory,West,6623.3,1396.19,91168.53,772.84,18.51,49.91,Oy EL-Ho Oy,14.9,419.51,835.46
10/10/2024,Vaskiluoto Power Plant,West,4238.18,5321.25,19732.86,475.62,1.48,43.63,Oy EL-Ho Oy,6.52,157.26,595.62
10/11/2024,Wartsila Smart Technology Hub,West,2284.52,2599.8,46100.21,1000.95,28.31,2.43,KWH Logistics,17.7,72.11,509.27
10/12/2024,Vaasa Logistics Center,North,10853.62,4754.75,33225.6,1367.77,49.72,4.47,Ahola Transport,3.56,385.33,356.0
10/13/2024,Kivihaka Distribution Center,South,7539.43,1237.2,72534.9,2078.02,7.85,46.84,Ahola Transport,17.7,125.77,775.78
10/14/2024,ABB Vaasa Factory,West,1249.58,1453.93,99114.29,1783.69,41.14,26.09,LEKO Logistics,31.45,223.05,108.68
10/15/2024,Wartsila Smart Technology Hub,South,5088.3,4157.38,68412.15,1007.3,10.96,45.96,LEKO Logistics,30.84,338.92,340.78
10/16/2024,Wartsila Smart Technology Hub,West,7186.27,5378.92,27966.85,1684.24,44.35,22.16,Oy EL-Ho Oy,36.82,215.28,498.19
10/17/2024,Vaskiluoto Power Plant,West,10438.31,2308.07,42886.05,1283.63,37.47,46.29,Oy EL-Ho Oy,27.18,460.04,883.95
10/18/2024,Kivihaka Distribution Center,West,3189.82,3487.43,21005.53,1615.64,46.75,20.18,Wasaline,10.12,331.81,401.16
10/19/2024,ABB Vaasa Factory,South,1848.08,3750.96,99341.31,629.29,2.33,1.45,Ahola Transport,12.49,479.21,602.87
10/20/2024,ABB Vaasa Factory,North,8694.17,1315.53,62860.54,1073.12,40.15,42.57,Ahola Transport,16.9,459.89,650.43
10/21/2024,ABB Vaasa Factory,West,6883.58,2981.45,53246.92,2136.53,19.91,3.06,Oy EL-Ho Oy,39.91,134.64,694.0
10/22/2024,ABB Vaasa Factory,North,5352.87,3779.76,35669.31,1979.62,22.89,10.13,Ahola Transport,32.53,323.92,977.52
10/23/2024,Wartsila Smart Technology Hub,East,3689.44,3677.19,91155.6,2052.6,3.72,3.29,Ahola Transport,36.96,134.69,691.23
10/24/2024,Kivihaka Distribution Center,West,9796.71,792.42,46626.14,917.75,42.17,37.8,KWH Logistics,18.91,246.54,300.23
10/25/2024,Vaskiluoto Power Plant,South,3364.41,3039.91,13672.18,1542.82,40.86,41.01,Ahola Transport,7.85,217.94,693.63
10/26/2024,Vaasa Logistics Center,North,8132.35,5255.79,22209.73,2181.81,25.22,38.16,LEKO Logistics,14.31,199.99,168.25
10/27/2024,Wartsila Smart Technology Hub,North,6438.15,4569.34,87308.31,2158.61,9.29,9.88,Ahola Transport,20.34,390.72,146.15
10/28/2024,Vaskiluoto Power Plant,East,2572.37,3236.26,88613.55,1289.11,9.84,6.68,Oy EL-Ho Oy,26.38,278.78,655.36
10/29/2024,ABB Vaasa Factory,West,8897.12,707.79,16264.27,1822.86,32.75,14.62,Oy EL-Ho Oy,10.74,386.79,884.13
10/30/2024,Vaasa Logistics Center,South,8979.08,5108.13,24758.14,1090.44,12.86,4.02,Oy EL-Ho Oy,27.41,135.62,360.78
10/31/2024,Kivihaka Distribution Center,North,7223.91,4594.24,68607.64,1443.0,12.74,3.19,Oy EL-Ho Oy,38.99,496.71,793.7
11/01/2024,Wartsila Smart Technology Hub,West,1841.93,705.82,66444.49,271.38,28.61,31.25,Ahola Transport,2.39,405.4,741.24
11/02/2024,Wartsila Smart Technology Hub,West,9412.77,4656.05,35471.24,312.83,28.75,6.66,KWH Logistics,29.24,287.25,963.55
11/03/2024,Wartsila Smart Technology Hub,South,2206.32,5354.81,24658.03,1339.84,49.53,24.73,Ahola Transport,7.1,344.7,498.52
11/04/2024,Vaskiluoto Power Plant,South,6861.86,4449.82,93798.45,801.59,23.65,34.26,LEKO Logistics,31.24,128.65,443.36
11/05/2024,Kivihaka Distribution Center,East,3812.73,5454.96,62857.44,300.69,19.94,40.15,Ahola Transport,22.2,357.23,466.94
11/06/2024,Vaskiluoto Power Plant,East,10663.67,4617.28,59173.71,742.36,17.37,34.49,Oy EL-Ho Oy,35.51,303.81,240.0
11/07/2024,ABB Vaasa Factory,South,2586.47,4952.6,52292.72,886.19,21.98,46.47,Ahola Transport,1.56,391.99,202.19
11/08/2024,Wartsila Smart Technology Hub,North,7716.4,4440.88,43141.55,262.4,43.04,41.66,Oy EL-Ho Oy,32.83,84.9,984.34
11/09/2024,Kivihaka Distribution Center,South,6437.1,671.96,96437.45,252.81,7.8,16.25,KWH Logistics,38.7,243.89,655.68
11/10/2024,Wartsila Smart Technology Hub,North,6628.83,4144.64,55544.87,2089.8,46.49,24.44,LEKO Logistics,3.63,114.44,124.9
11/11/2024,Wartsila Smart Technology Hub,West,7934.38,1560.6,58546.65,532.01,18.05,25.35,Ahola Transport,7.7,227.28,263.23
11/12/2024,Vaskiluoto Power Plant,East,9481.49,4924.57,63042.15,2047.41,43.79,40.62,Ahola Transport,31.7,285.48,444.79
11/13/2024,ABB Vaasa Factory,South,10225.91,4002.05,71864.62,493.81,20.03,45.57,Ahola Transport,4.91,331.95,597.57
11/14/2024,Vaasa Logistics Center,East,4959.64,3252.76,79145.57,336.62,1.99,23.66,Oy EL-Ho Oy,39.66,364.19,237.43
11/15/2024,Wartsila Smart Technology Hub,East,1488.78,5325.36,49341.76,253.87,15.84,5.92,LEKO Logistics,39.33,489.68,269.93
11/16/2024,ABB Vaasa Factory,North,3095.4,5258.17,30625.48,1888.51,10.04,48.19,LEKO Logistics,36.39,134.73,651.71
11/17/2024,Vaasa Logistics Center,East,2711.16,3318.63,16299.33,1175.55,10.18,22.13,Ahola Transport,33.97,98.92,120.3
11/18/2024,Vaasa Logistics Center,South,9811.02,3095.84,14662.04,1148.99,19.71,48.22,Wasaline,0.35,457.74,615.27
11/19/2024,Vaasa Logistics Center,East,5028.21,2591.95,30019.33,1804.71,39.58,5.05,Ahola Transport,0.64,325.1,304.37
11/20/2024,Vaasa Logistics Center,North,3114.1,3831.64,28705.86,1341.2,39.78,27.76,Ahola Transport,12.07,410.69,690.91
11/21/2024,ABB Vaasa Factory,East,9330.79,3161.27,74492.44,2166.49,2.63,25.07,Wasaline,21.11,127.11,199.86
11/22/2024,Kivihaka Distribution Center,East,1742.03,3737.04,69227.24,1410.9,29.4,17.78,LEKO Logistics,0.6,428.57,502.87
11/23/2024,Vaskiluoto Power Plant,West,10403.86,1218.39,62115.4,413.56,45.82,37.38,Oy EL-Ho Oy,22.53,70.69,154.84
11/24/2024,Vaasa Logistics Center,North,9974.92,2532.6,79078.56,1014.38,25.03,18.9,Wasaline,37.76,95.42,717.33
11/25/2024,ABB Vaasa Factory,East,5686.49,5108.17,76330.89,860.14,8.35,3.2,KWH Logistics,21.27,353.18,662.98
11/26/2024,Vaskiluoto Power Plant,East,10982.24,1276.08,95381.27,2159.96,19.67,10.48,KWH Logistics,33.93,421.79,493.62
11/27/2024,Vaasa Logistics Center,North,3780.08,4136.62,97606.52,936.58,41.82,25.69,LEKO Logistics,32.41,378.06,946.74
11/28/2024,Vaskiluoto Power Plant,North,4065.98,2484.12,97254.38,999.67,35.16,44.36,KWH Logistics,5.24,275.04,691.67
11/29/2024,ABB Vaasa Factory,East,5550.43,1031.9,87957.45,639.61,30.59,40.39,KWH Logistics,39.44,367.08,930.46
11/30/2024,Wartsila Smart Technology Hub,West,7497.02,2059.43,65582.45,1136.7,44.53,25.6,LEKO Logistics,11.9,157.99,865.95
12/01/2024,Vaskiluoto Power Plant,South,3238.23,2437.15,56036.64,1925.33,13.01,12.31,KWH Logistics,5.14,347.07,728.94
12/02/2024,Vaskiluoto Power Plant,West,6672.64,4835.76,24054.36,262.38,13.54,10.08,KWH Logistics,8.97,150.47,658.07
12/03/2024,Wartsila Smart Technology Hub,North,9833.54,2506.49,41814.16,2111.69,14.62,25.66,Ahola Transport,25.07,137.93,959.97
12/04/2024,Wartsila Smart Technology Hub,West,10258.35,5178.6,48818.02,2177.87,25.12,14.74,Wasaline,2.72,206.98,786.9
12/05/2024,ABB Vaasa Factory,West,5893.73,1164.05,50991.82,1107.54,42.18,32.67,KWH Logistics,6.88,140.72,948.75
12/06/2024,Wartsila Smart Technology Hub,West,10354.97,3858.71,59770.52,995.66,22.53,15.71,KWH Logistics,28.58,486.42,394.45
12/07/2024,Vaasa Logistics Center,West,3853.79,4857.75,40469.76,1179.51,49.1,13.42,Oy EL-Ho Oy,5.08,323.75,944.39
12/08/2024,Wartsila Smart Technology Hub,West,6877.9,3367.37,40749.34,292.08,39.85,13.1,KWH Logistics,16.46,322.19,111.52
12/09/2024,Vaskiluoto Power Plant,East,10009.58,1169.77,93813.28,823.14,5.8,35.56,Wasaline,20.67,198.5,734.87
12/10/2024,Vaskiluoto Power Plant,East,9084.96,2431.87,99404.32,1877.4,33.36,23.66,Ahola Transport,31.49,141.56,895.16
12/11/2024,Wartsila Smart Technology Hub,West,5835.83,1032.19,44486.52,811.68,40.01,14.08,KWH Logistics,29.46,84.02,280.5
12/12/2024,Kivihaka Distribution Center,West,8127.95,4003.45,38085.59,761.91,23.18,36.84,KWH Logistics,0.6,378.51,829.7
12/13/2024,ABB Vaasa Factory,North,10995.11,2030.45,30256.63,1856.81,5.56,39.33,Ahola Transport,28.52,181.83,771.21
12/14/2024,Vaskiluoto Power Plant,East,9413.36,1946.23,62322.57,1729.21,41.72,28.61,Ahola Transport,34.26,385.45,613.61
12/15/2024,ABB Vaasa Factory,South,3199.5,3378.73,51819.26,837.94,45.14,6.6,LEKO Logistics,27.34,446.51,806.36
12/16/2024,Vaasa Logistics Center,East,2329.81,3455.86,13589.8,1457.36,48.19,35.34,KWH Logistics,6.65,441.49,966.77
12/17/2024,Vaskiluoto Power Plant,West,10814.99,1221.51,83789.15,1247.7,18.15,8.45,Oy EL-Ho Oy,1.95,274.59,886.02
12/18/2024,Kivihaka Distribution Center,West,1664.3,5431.89,97213.05,715.69,39.98,6.42,Wasaline,22.25,218.21,568.18
12/19/2024,Vaasa Logistics Center,East,2713.03,3807.11,84924.07,288.79,42.92,20.11,Oy EL-Ho Oy,18.22,382.83,937.28
12/20/2024,Kivihaka Distribution Center,North,8709.91,2124.75,82450.02,1343.19,40.01,49.86,Ahola Transport,5.54,246.4,654.27
12/21/2024,Wartsila Smart Technology Hub,North,5354.55,2551.91,60238.18,628.15,36.16,18.05,Wasaline,1.03,388.89,797.36
12/22/2024,Vaskiluoto Power Plant,West,6960.19,613.18,96205.09,1622.86,14.67,30.33,LEKO Logistics,17.34,88.39,525.98
12/23/2024,Kivihaka Distribution Center,South,5938.14,1729.04,49693.49,1953.48,8.37,6.99,Wasaline,25.17,204.89,758.21
12/24/2024,Wartsila Smart Technology Hub,South,9193.0,5141.65,67384.27,2143.53,28.77,5.21,Oy EL-Ho Oy,1.67,288.41,970.41
12/25/2024,Vaskiluoto Power Plant,West,4044.62,4854.2,90760.03,1479.34,35.33,19.68,KWH Logistics,25.79,226.69,853.28
12/26/2024,Vaasa Logistics Center,North,4962.82,4530.42,29154.17,1922.35,47.78,36.3,KWH Logistics,17.17,377.16,475.36
12/27/2024,Wartsila Smart Technology Hub,West,10575.91,5452.4,21584.74,893.45,42.45,36.35,Ahola Transport,0.66,334.61,243.23
12/28/2024,Vaskiluoto Power Plant,West,5627.6,1656.17,66398.49,1821.97,23.86,1.06,Ahola Transport,38.79,202.3,126.97
12/29/2024,Vaasa Logistics Center,East,4065.3,4341.94,89719.66,419.07,32.96,8.73,KWH Logistics,0.29,413.91,171.31
12/30/2024,ABB Vaasa Factory,West,7997.15,2812.11,31497.72,1036.11,34.41,10.32,LEKO Logistics,28.65,309.81,938.22
12/31/2024,Vaasa Logistics Center,East,3280.04,1261.73,58729.41,1285.93,29.35,2.29,Ahola Transport,27.67,360.9,176.01
01/01/2025,ABB Vaasa Factory,West,3906.2,4615.37,81981.04,593.16,49.52,1.31,KWH Logistics,24.02,339.95,396.67
01/02/2025,Vaskiluoto Power Plant,West,10046.39,2080.26,40857.09,987.91,11.98,9.16,KWH Logistics,39.12,142.9,770.51
01/03/2025,ABB Vaasa Factory,North,9852.3,2786.0,76102.26,1766.79,49.9,32.48,Ahola Transport,38.79,323.51,979.2
01/04/2025,Kivihaka Distribution Center,West,5519.56,3504.53,12601.72,590.58,6.9,44.22,Oy EL-Ho Oy,10.01,200.65,611.53
01/05/2025,Wartsila Smart Technology Hub,North,4813.53,1872.28,74491.34,1678.0,6.1,23.96,Ahola Transport,33.27,101.28,928.83
01/06/2025,Vaasa Logistics Center,East,6733.62,3203.39,55499.77,1698.72,18.65,34.43,Ahola Transport,12.0,252.32,903.6
01/07/2025,Vaasa Logistics Center,South,5977.86,2068.71,31002.71,675.28,41.45,43.96,Wasaline,8.32,110.21,660.72
01/08/2025,Vaskiluoto Power Plant,East,10023.65,3492.14,54501.24,1341.55,29.14,11.69,Ahola Transport,31.56,150.96,117.81
01/09/2025,Wartsila Smart Technology Hub,West,5329.89,3805.14,43209.54,2113.05,3.1,41.35,LEKO Logistics,38.52,208.09,291.23
01/10/2025,Kivihaka Distribution Center,West,6645.12,5198.95,65058.79,1390.33,35.17,28.69,Ahola Transport,21.83,91.67,559.52
01/11/2025,ABB Vaasa Factory,South,8772.14,1046.87,16088.69,1715.99,46.19,43.35,Oy EL-Ho Oy,24.48,465.24,203.25
01/12/2025,Vaskiluoto Power Plant,West,9494.29,2273.18,65212.63,1915.59,25.67,13.82,Ahola Transport,25.91,63.54,286.2
01/13/2025,ABB Vaasa Factory,South,8883.39,1226.35,80117.14,740.76,17.7,1.96,Ahola Transport,19.22,188.28,820.32
01/14/2025,ABB Vaasa Factory,South,6350.47,3210.1,12673.34,518.33,0.51,32.35,LEKO Logistics,35.83,121.32,270.89
01/15/2025,Wartsila Smart Technology Hub,North,7697.37,3285.02,32398.35,464.2,40.59,9.25,Ahola Transport,22.25,125.87,706.66
01/16/2025,Kivihaka Distribution Center,East,10012.73,1192.57,44408.13,852.01,39.84,12.44,KWH Logistics,7.11,475.73,635.69
01/17/2025,Vaasa Logistics Center,East,5912.5,1669.07,21680.86,496.89,30.81,0.68,Ahola Transport,34.59,56.1,589.79
01/18/2025,Wartsila Smart Technology Hub,South,6787.4,3127.74,60416.38,845.25,6.3,16.94,Oy EL-Ho Oy,35.47,332.49,348.45
01/19/2025,ABB Vaasa Factory,North,4730.13,5306.03,76919.33,1969.85,24.9,15.96,KWH Logistics,38.83,420.82,278.32
01/20/2025,ABB Vaasa Factory,East,6164.58,1182.3,91895.54,984.11,11.63,24.71,Oy EL-Ho Oy,16.29,113.59,416.48
01/21/2025,Kivihaka Distribution Center,South,10589.18,2849.97,25876.03,711.87,47.77,17.39,KWH Logistics,37.78,282.06,508.26
